year,record,age,grade,consideration,plan,attempt
2003,2156801,18 or older,12,no,no,yes
2003,2156802,18 or older,12,no,no,yes
2003,2156803,18 or older,12,no,no,yes
2003,2156804,18 or older,9,yes,yes,no
2003,2156805,18 or older,11,yes,yes,no
2003,2156806,18 or older,10,yes,yes,no
2003,2156807,18 or older,12,no,no,yes
2003,2156808,18 or older,12,yes,no,no
2003,2156809,18 or older,11,no,no,yes
2003,2156810,18 or older,12,no,no,yes
2003,2156811,18 or older,12,no,no,yes
2003,2156812,18 or older,11,no,no,yes
2003,2156813,18 or older,11,yes,yes,no
2003,2156814,18 or older,12,no,no,yes
2003,2156816,18 or older,12,no,no,yes
2003,2156817,18 or older,12,no,no,yes
2003,2156818,18 or older,9,yes,yes,no
2003,2156819,18 or older,12,yes,no,yes
2003,2156820,18 or older,12,no,no,yes
2003,2156822,18 or older,12,no,no,yes
2003,2156823,18 or older,9,yes,yes,yes
2003,2156825,18 or older,12,yes,no,yes
2003,2156826,18 or older,12,no,no,yes
2003,2156827,18 or older,12,no,no,yes
2003,2156828,18 or older,12,no,no,yes
2003,2156829,18 or older,12,no,no,yes
2003,2156831,18 or older,11,no,no,yes
2003,2156832,18 or older,12,no,no,yes
2003,2156833,18 or older,12,no,no,yes
2003,2156834,18 or older,12,no,no,yes
2003,2156835,18 or older,11,no,no,yes
2003,2156836,18 or older,12,no,no,yes
2003,2156837,18 or older,12,yes,no,yes
2003,2156838,18 or older,12,no,no,yes
2003,2156839,18 or older,12,no,no,yes
2003,2156840,18 or older,12,no,no,yes
2003,2156841,18 or older,12,no,no,yes
2003,2156842,18 or older,12,no,no,yes
2003,2156843,18 or older,12,no,no,yes
2003,2156844,18 or older,12,no,no,yes
2003,2156845,18 or older,12,no,no,yes
2003,2156847,18 or older,12,no,no,yes
2003,2156848,18 or older,12,no,no,yes
2003,2156849,18 or older,12,no,no,yes
2003,2156850,18 or older,12,no,no,yes
2003,2156852,18 or older,12,no,no,yes
2003,2156854,18 or older,12,no,no,yes
2003,2156856,18 or older,12,no,no,yes
2003,2156857,18 or older,12,no,no,yes
2003,2156858,18 or older,12,yes,yes,yes
2003,2156859,18 or older,12,no,no,yes
2003,2156860,18 or older,12,no,no,yes
2003,2156861,18 or older,12,no,no,yes
2003,2156862,18 or older,12,no,no,yes
2003,2156863,18 or older,12,no,no,yes
2003,2156864,18 or older,11,yes,yes,no
2003,2156865,18 or older,12,no,yes,yes
2003,2156866,18 or older,12,no,no,yes
2003,2156867,18 or older,12,no,no,yes
2003,2156868,18 or older,12,yes,yes,yes
2003,2156870,18 or older,12,no,no,yes
2003,2156872,18 or older,9,no,no,yes
2003,2156873,18 or older,12,no,no,yes
2003,2156874,18 or older,12,no,no,yes
2003,2156875,18 or older,12,no,no,yes
2003,2156876,18 or older,12,no,no,yes
2003,2156878,18 or older,12,no,no,yes
2003,2156879,18 or older,12,yes,no,yes
2003,2156880,18 or older,12,no,no,yes
2003,2156881,18 or older,12,no,no,yes
2003,2156882,18 or older,12,no,no,yes
2003,2156883,18 or older,12,no,no,yes
2003,2156884,18 or older,12,no,no,yes
2003,2156885,18 or older,12,no,no,yes
2003,2156888,18 or older,12,no,no,yes
2003,2156889,18 or older,11,no,no,yes
2003,2156890,18 or older,12,no,no,yes
2003,2156891,18 or older,11,no,no,yes
2003,2156892,18 or older,12,no,no,yes
2003,2156893,18 or older,12,no,no,yes
2003,2156894,18 or older,12,no,no,yes
2003,2156895,18 or older,12,no,no,yes
2003,2156896,18 or older,12,yes,no,yes
2003,2156897,18 or older,12,no,no,yes
2003,2156898,18 or older,12,no,no,yes
2003,2156899,18 or older,12,no,no,yes
2003,2156900,18 or older,12,no,no,yes
2003,2156901,18 or older,12,no,no,yes
2003,2156902,18 or older,12,yes,yes,no
2003,2156903,18 or older,11,yes,no,no
2003,2156904,18 or older,9,yes,yes,no
2003,2156905,18 or older,12,no,no,yes
2003,2156906,18 or older,12,no,no,yes
2003,2156907,18 or older,12,no,no,yes
2003,2156908,18 or older,12,yes,yes,yes
2005,4054,12 or younger,10,yes,yes,no
2005,5972,14,9,yes,yes,yes
2005,5973,14,9,no,no,yes
2005,7543,15,9,no,no,yes
2005,9847,16,10,no,no,yes
2005,9848,16,10,no,no,yes
2005,9849,16,10,no,no,yes
2005,12061,17,11,no,no,yes
2005,12063,17,10,yes,yes,no
2005,13945,18 or older,12,yes,yes,yes
2005,13946,18 or older,12,no,no,yes
2005,13948,18 or older,11,no,no,yes
2005,21021,12 or younger,9,no,no,yes
2005,21024,12 or younger,9,no,no,yes
2005,24912,13,9,no,no,yes
2005,24913,13,9,no,no,yes
2005,39931,14,9,no,no,yes
2005,39932,14,9,no,no,yes
2005,39933,14,9,no,no,yes
2005,39934,14,9,no,no,yes
2005,39935,14,9,no,no,yes
2005,39936,14,9,no,no,yes
2005,39937,14,9,no,no,yes
2005,39938,14,9,no,no,yes
2005,39939,14,9,no,no,yes
2005,39940,14,9,no,no,yes
2005,39942,14,9,no,no,yes
2005,39943,14,9,no,no,yes
2005,39944,14,9,no,no,yes
2005,39947,14,9,no,no,yes
2005,39948,14,9,no,no,yes
2005,39949,14,9,no,no,yes
2005,39951,14,9,no,no,yes
2005,39952,14,9,no,no,yes
2005,39953,14,9,no,no,yes
2005,39955,14,9,no,no,yes
2005,39957,14,9,no,no,yes
2005,39958,14,9,no,no,yes
2005,39959,14,9,no,no,yes
2005,39960,14,9,no,no,yes
2005,39961,14,9,no,no,yes
2005,39962,14,9,no,no,yes
2005,39964,14,9,no,no,yes
2005,39965,14,9,no,yes,yes
2005,39966,14,9,yes,no,yes
2005,39967,14,9,no,no,yes
2005,39968,14,9,no,no,yes
2005,39970,14,9,no,no,yes
2005,39971,14,9,no,no,yes
2005,39972,14,9,no,no,yes
2005,39973,14,9,no,no,yes
2005,39974,14,9,no,no,yes
2005,39975,14,9,no,no,yes
2005,39976,14,9,no,no,yes
2005,39977,14,9,no,no,yes
2005,39978,14,9,no,no,yes
2005,39981,14,9,no,no,yes
2005,39982,14,9,no,no,yes
2005,39985,14,9,no,no,yes
2005,39986,14,9,no,no,yes
2005,39987,14,9,no,no,yes
2005,39989,14,9,no,no,yes
2005,39990,14,9,no,no,yes
2005,39991,14,9,no,no,yes
2005,39994,14,9,no,no,yes
2005,39995,14,9,no,no,yes
2005,39996,14,9,no,no,yes
2005,39999,14,9,no,no,yes
2005,40000,14,9,yes,yes,yes
2005,40002,14,9,yes,no,yes
2005,40003,14,9,no,no,yes
2005,40004,14,9,no,no,yes
2005,40005,14,9,no,no,yes
2005,40006,14,9,no,no,yes
2005,40007,14,9,no,no,yes
2005,40008,14,9,no,no,yes
2005,40009,14,9,no,no,yes
2005,40010,14,9,no,no,yes
2005,40011,14,9,no,no,yes
2005,40013,14,9,no,no,yes
2005,40014,14,9,no,no,yes
2005,40015,14,9,no,no,yes
2005,40016,14,9,no,no,yes
2005,40017,14,9,no,no,yes
2005,40018,14,9,no,no,yes
2005,40019,14,9,no,no,yes
2005,40020,14,9,yes,yes,yes
2005,40021,14,9,yes,no,no
2005,40023,14,9,no,no,yes
2005,40024,14,9,no,no,yes
2005,40025,14,9,no,no,yes
2005,40026,14,9,no,no,yes
2005,40027,14,9,no,no,yes
2005,40028,14,9,no,no,yes
2005,40029,14,9,no,no,yes
2005,40030,14,9,no,no,yes
2005,40031,14,9,no,no,yes
2005,40032,14,9,no,no,yes
2005,40033,14,9,no,no,yes
2005,40034,14,9,no,no,yes
2005,40035,14,9,yes,no,yes
2005,40036,14,9,no,no,yes
2005,40038,14,9,no,no,yes
2005,40039,14,9,no,yes,yes
2005,40040,14,9,no,no,yes
2005,40041,14,9,no,no,yes
2005,40042,14,9,no,no,yes
2005,40043,14,9,no,no,yes
2005,40044,14,9,no,no,yes
2005,40045,14,9,no,no,yes
2005,40046,14,9,no,no,yes
2005,40047,14,9,no,no,yes
2005,40049,14,9,no,no,yes
2005,40050,14,9,no,no,yes
2005,40051,14,9,no,no,yes
2005,40052,14,9,no,no,yes
2005,40053,14,9,no,no,yes
2005,40054,14,9,no,no,yes
2005,40055,14,9,no,no,yes
2005,40056,14,9,no,no,yes
2005,40058,14,9,no,no,yes
2005,40060,14,9,no,no,yes
2005,40061,14,9,no,no,yes
2005,40062,14,9,no,no,yes
2005,40063,14,9,no,no,yes
2005,40064,14,9,no,no,yes
2005,40066,14,9,no,no,yes
2005,40067,14,9,no,no,yes
2005,40070,14,9,no,no,yes
2005,40071,14,9,no,no,yes
2005,40072,14,9,no,no,yes
2005,40073,14,9,no,no,yes
2005,40075,14,9,no,no,yes
2005,40077,14,9,no,no,yes
2005,40078,14,9,no,no,yes
2005,40081,14,9,yes,no,no
2005,40082,14,9,no,no,yes
2005,40084,14,9,yes,yes,no
2005,40085,14,9,no,no,yes
2005,40087,14,9,no,no,yes
2005,40088,14,9,no,no,yes
2005,40090,14,9,no,no,yes
2005,40091,14,9,no,no,yes
2005,40092,14,9,no,no,yes
2005,40093,14,9,yes,no,yes
2005,40094,14,9,no,no,yes
2005,40095,14,9,no,no,yes
2005,40096,14,9,no,no,yes
2005,40097,14,9,no,no,yes
2005,40100,14,9,no,no,yes
2005,40103,14,9,no,no,yes
2005,40104,14,9,no,no,yes
2005,40105,14,9,yes,no,yes
2005,40106,14,9,no,no,yes
2005,40107,14,9,no,no,yes
2005,40108,14,9,no,no,yes
2005,40109,14,9,yes,no,yes
2005,40110,14,9,yes,no,no
2005,40112,14,9,no,no,yes
2005,40113,14,9,no,no,yes
2005,40114,14,9,no,no,yes
2005,40115,14,9,yes,no,yes
2005,40116,14,9,no,no,yes
2005,40117,14,9,no,no,yes
2005,40118,14,9,no,no,yes
2005,40120,14,9,no,no,yes
2005,40121,14,9,no,yes,yes
2005,40122,14,9,no,no,yes
2005,40123,14,9,no,no,yes
2005,188251,15,10,no,no,yes
2005,188252,15,9,no,no,yes
2005,188253,15,10,no,no,yes
2005,188254,15,9,no,no,yes
2005,188255,15,10,no,no,yes
2005,188257,15,10,no,no,yes
2005,188258,15,9,no,no,yes
2005,188259,15,10,no,no,yes
2005,188260,15,10,no,no,yes
2005,188261,15,10,no,no,yes
2005,188262,15,9,no,no,yes
2005,188263,15,9,no,no,yes
2005,188264,15,9,no,no,yes
2005,188267,15,9,no,no,yes
2005,188269,15,9,no,no,yes
2005,188270,15,10,no,no,yes
2005,188272,15,10,no,no,yes
2005,188273,15,10,no,no,yes
2005,188274,15,10,no,no,yes
2005,188275,15,10,yes,yes,no
2005,188276,15,10,no,no,yes
2005,188277,15,10,no,no,yes
2005,188278,15,9,yes,no,no
2005,188279,15,10,yes,yes,no
2005,188281,15,9,no,no,yes
2005,188282,15,9,no,no,yes
2005,188283,15,9,no,no,yes
2005,188286,15,9,no,no,yes
2005,188287,15,9,no,no,yes
2005,188288,15,10,no,no,yes
2005,188289,15,10,no,no,yes
2005,188290,15,10,no,no,yes
2005,188291,15,10,no,no,yes
2005,188292,15,10,no,no,yes
2005,188293,15,10,no,no,yes
2005,188294,15,10,yes,yes,no
2005,188295,15,9,no,no,yes
2005,188298,15,9,no,no,yes
2005,188299,15,9,no,no,yes
2005,188300,15,10,no,no,yes
2005,188301,15,9,no,no,yes
2005,188302,15,10,no,no,yes
2005,188303,15,9,no,yes,yes
2005,188304,15,10,no,no,yes
2005,188306,15,10,no,no,yes
2005,188307,15,9,no,no,yes
2005,188308,15,10,no,no,yes
2005,188309,15,9,no,no,yes
2005,188310,15,9,no,no,yes
2005,188311,15,9,no,no,yes
2005,188312,15,9,no,no,yes
2005,188314,15,9,no,no,yes
2005,188315,15,9,no,no,yes
2005,188316,15,9,no,no,yes
2005,188317,15,9,no,no,yes
2005,188318,15,9,no,no,yes
2005,188319,15,10,no,no,yes
2005,188320,15,9,no,no,yes
2005,188321,15,9,no,no,yes
2005,188322,15,9,no,no,yes
2005,188323,15,9,no,no,no
2005,188324,15,9,no,no,yes
2005,188325,15,10,yes,yes,no
2005,188326,15,10,no,yes,yes
2005,188327,15,10,no,yes,yes
2005,188329,15,9,no,no,yes
2005,188330,15,9,no,no,yes
2005,188331,15,9,no,no,yes
2005,188332,15,9,no,no,yes
2005,188333,15,10,no,no,yes
2005,188334,15,9,no,no,yes
2005,188336,15,9,no,no,yes
2005,188337,15,9,no,no,yes
2005,188338,15,9,no,yes,yes
2005,188339,15,9,no,no,yes
2005,188340,15,9,no,no,yes
2005,188343,15,9,yes,yes,yes
2005,188345,15,10,no,no,yes
2005,188346,15,10,no,no,yes
2005,188347,15,10,no,no,yes
2005,188348,15,10,no,no,yes
2005,188350,15,10,no,no,yes
2005,188353,15,10,no,no,yes
2005,188354,15,9,no,no,yes
2005,188356,15,9,yes,yes,no
2005,188357,15,9,no,no,yes
2005,188358,15,9,no,no,yes
2005,188359,15,10,no,no,yes
2005,188361,15,10,no,no,yes
2005,188362,15,10,no,no,yes
2005,188363,15,10,no,no,yes
2005,188365,15,9,no,no,yes
2005,188367,15,10,no,no,yes
2005,188368,15,10,no,no,yes
2005,188369,15,10,no,no,yes
2005,188370,15,9,no,no,yes
2005,188371,15,9,no,no,yes
2005,188372,15,9,no,no,yes
2005,188373,15,10,yes,yes,no
2005,188374,15,9,no,no,yes
2005,188375,15,9,no,no,yes
2005,188376,15,9,no,no,yes
2005,188377,15,9,no,no,yes
2005,188378,15,9,no,no,yes
2005,188379,15,9,no,no,yes
2005,188380,15,9,no,no,yes
2005,188381,15,10,no,no,yes
2005,188382,15,9,no,no,yes
2005,188383,15,9,no,no,yes
2005,188384,15,9,no,no,yes
2005,188385,15,9,no,no,yes
2005,188386,15,9,no,no,yes
2005,188387,15,9,no,no,yes
2005,188388,15,10,no,no,yes
2005,188389,15,10,no,no,yes
2005,188390,15,9,no,no,yes
2005,188391,15,9,yes,no,no
2005,188392,15,9,no,no,yes
2005,188393,15,9,no,no,yes
2005,188395,15,11,no,no,yes
2005,188396,15,9,no,no,yes
2005,188397,15,9,no,no,yes
2005,188399,15,9,yes,no,yes
2005,188400,15,9,no,no,yes
2005,188401,15,10,no,no,yes
2005,188402,15,9,no,no,yes
2005,188403,15,9,no,no,yes
2005,188404,15,9,no,no,yes
2005,188405,15,9,no,no,yes
2005,188406,15,9,yes,no,yes
2005,188407,15,10,no,no,yes
2005,188408,15,9,no,no,yes
2005,188409,15,9,no,no,yes
2005,188410,15,9,no,yes,yes
2005,188411,15,9,no,no,yes
2005,188412,15,9,no,no,yes
2005,188413,15,9,no,no,yes
2005,188414,15,9,no,no,yes
2005,188415,15,9,no,no,yes
2005,188416,15,9,no,yes,yes
2005,188417,15,10,no,no,yes
2005,188419,15,9,no,no,yes
2005,188420,15,9,no,no,yes
2005,188421,15,10,no,no,yes
2005,188422,15,10,no,no,yes
2005,188423,15,9,no,no,yes
2005,188424,15,9,no,no,yes
2005,188425,15,10,no,no,yes
2005,188426,15,10,no,no,yes
2005,188427,15,9,no,no,no
2005,188428,15,10,no,no,yes
2005,188429,15,9,no,no,yes
2005,188431,15,9,no,no,yes
2005,188432,15,9,no,no,yes
2005,188433,15,9,no,yes,yes
2005,188434,15,9,no,no,yes
2005,188435,15,9,no,no,yes
2005,188436,15,9,no,no,yes
2005,188437,15,9,no,no,yes
2005,188438,15,9,no,no,yes
2005,188439,15,9,no,no,yes
2005,188441,15,9,no,no,yes
2005,188442,15,9,no,no,yes
2005,188444,15,10,no,no,yes
2005,188445,15,9,no,no,yes
2005,188446,15,10,no,no,yes
2005,188447,15,10,no,no,yes
2005,188448,15,10,no,no,yes
2005,188449,15,10,yes,yes,yes
2005,188450,15,10,no,no,yes
2005,188451,15,9,no,no,yes
2005,188452,15,10,no,no,yes
2005,188453,15,10,no,no,yes
2005,188454,15,9,no,no,yes
2005,188455,15,10,no,no,yes
2005,188456,15,10,no,no,yes
2005,188457,15,9,no,no,yes
2005,188458,15,10,no,no,yes
2005,188460,15,10,no,no,yes
2005,188462,15,9,no,no,yes
2005,188465,15,10,no,no,yes
2005,188467,15,10,no,no,yes
2005,188468,15,10,no,no,yes
2005,188469,15,9,no,no,yes
2005,188470,15,10,yes,no,yes
2005,188471,15,10,no,no,yes
2005,188472,15,9,yes,no,yes
2005,188473,15,9,no,no,yes
2005,188474,15,10,no,no,yes
2005,188475,15,9,no,no,yes
2005,188478,15,10,no,no,yes
2005,188479,15,9,no,no,yes
2005,188480,15,9,no,no,yes
2005,188481,15,9,no,no,yes
2005,188482,15,10,no,no,yes
2005,188484,15,9,yes,yes,no
2005,188485,15,9,no,no,yes
2005,188486,15,9,yes,no,no
2005,188488,15,9,no,no,yes
2005,188489,15,9,yes,yes,no
2005,188490,15,10,no,no,yes
2005,188491,15,10,no,no,yes
2005,188493,15,10,no,no,yes
2005,188494,15,10,no,no,yes
2005,188499,15,9,no,no,yes
2005,188500,15,9,no,no,yes
2005,188501,15,10,no,no,yes
2005,188502,15,9,no,no,yes
2005,188503,15,9,no,no,yes
2005,188504,15,9,no,no,yes
2005,188505,15,10,yes,yes,yes
2005,188506,15,9,no,no,yes
2005,188509,15,9,no,no,yes
2005,188510,15,9,no,no,yes
2005,188511,15,10,no,no,yes
2005,188512,15,10,no,no,yes
2005,188513,15,9,no,no,yes
2005,188514,15,9,no,no,yes
2005,188515,15,9,yes,yes,no
2005,188516,15,9,no,no,yes
2005,188517,15,9,no,no,yes
2005,188518,15,9,no,no,yes
2005,188519,15,9,no,no,yes
2005,188521,15,9,no,no,yes
2005,188523,15,9,no,no,yes
2005,188524,15,10,no,no,yes
2005,188525,15,9,no,no,yes
2005,188526,15,9,yes,yes,no
2005,188527,15,10,no,no,yes
2005,188528,15,9,no,no,yes
2005,188530,15,9,no,no,yes
2005,188531,15,9,no,no,yes
2005,188532,15,9,no,no,yes
2005,188533,15,10,no,no,no
2005,188534,15,9,no,no,yes
2005,188535,15,10,no,no,yes
2005,188536,15,9,no,no,yes
2005,188537,15,9,no,no,yes
2005,188538,15,9,no,no,yes
2005,188539,15,9,no,no,yes
2005,188540,15,9,no,no,yes
2005,188541,15,9,no,no,yes
2005,188542,15,10,no,no,yes
2005,188543,15,10,no,no,yes
2005,188544,15,10,yes,yes,yes
2005,188546,15,9,yes,no,yes
2005,188549,15,9,no,no,yes
2005,188551,15,9,yes,no,no
2005,188552,15,9,no,no,yes
2005,188553,15,11,no,no,yes
2005,188554,15,9,no,no,yes
2005,188555,15,9,yes,yes,yes
2005,188556,15,9,no,no,yes
2005,188557,15,9,no,no,yes
2005,188558,15,9,no,no,yes
2005,188559,15,9,no,no,yes
2005,188560,15,9,no,no,yes
2005,188562,15,9,no,yes,yes
2005,188564,15,9,no,no,yes
2005,188565,15,9,no,no,yes
2005,188566,15,9,no,no,yes
2005,188569,15,9,yes,yes,yes
2005,188570,15,9,yes,yes,yes
2005,188571,15,9,no,yes,yes
2005,188572,15,9,no,no,yes
2005,188573,15,9,no,no,yes
2005,188574,15,10,no,no,yes
2005,188575,15,10,no,no,yes
2005,188576,15,10,no,no,yes
2005,188577,15,9,no,no,yes
2005,188578,15,9,no,no,yes
2005,188579,15,9,no,no,yes
2005,188580,15,11,no,yes,yes
2005,188582,15,9,yes,yes,yes
2005,188583,15,9,no,no,yes
2005,188584,15,9,no,no,yes
2005,188585,15,9,no,no,yes
2005,188586,15,9,no,no,yes
2005,188587,15,9,no,no,yes
2005,188588,15,10,no,no,yes
2005,188589,15,10,no,no,yes
2005,188590,15,10,no,no,yes
2005,188591,15,9,no,no,yes
2005,188592,15,9,no,no,yes
2005,188594,15,10,no,no,yes
2005,188595,15,9,no,no,yes
2005,188596,15,9,no,no,yes
2005,188597,15,9,no,no,yes
2005,188599,15,9,no,no,yes
2005,188600,15,9,no,no,yes
2005,188601,15,10,no,no,yes
2005,188602,15,9,no,no,yes
2005,188603,15,9,no,no,yes
2005,188604,15,10,no,no,yes
2005,188605,15,10,no,no,yes
2005,188607,15,9,no,no,yes
2005,188608,15,9,no,no,yes
2005,188609,15,9,no,no,yes
2005,188610,15,9,no,no,yes
2005,188611,15,9,yes,yes,yes
2005,188612,15,9,no,no,yes
2005,188613,15,10,no,no,yes
2005,188614,15,9,no,no,yes
2005,188616,15,9,no,no,yes
2005,188617,15,9,no,no,yes
2005,188618,15,9,no,no,yes
2005,188619,15,9,no,no,yes
2005,188620,15,9,no,no,yes
2005,188621,15,10,no,no,yes
2005,188624,15,9,no,no,yes
2005,188625,15,10,no,no,yes
2005,188626,15,9,no,no,yes
2005,188627,15,9,no,no,yes
2005,188629,15,9,no,no,yes
2005,188630,15,10,no,no,yes
2005,188631,15,9,no,no,yes
2005,188632,15,9,yes,yes,yes
2005,188633,15,9,no,no,yes
2005,188635,15,9,no,no,yes
2005,188636,15,10,no,no,yes
2005,188638,15,9,no,no,yes
2005,188639,15,10,no,no,yes
2005,188640,15,9,no,no,yes
2005,188641,15,10,yes,yes,no
2005,188642,15,10,no,no,yes
2005,188643,15,9,no,no,yes
2005,188644,15,10,no,no,yes
2005,188645,15,10,no,no,yes
2005,188647,15,9,no,no,yes
2005,188648,15,9,no,no,yes
2005,188649,15,9,no,no,yes
2005,188650,15,9,no,no,yes
2005,188651,15,9,no,yes,yes
2005,188652,15,9,no,no,yes
2005,188653,15,10,no,no,yes
2005,188654,15,10,no,no,yes
2005,188655,15,10,no,no,yes
2005,188656,15,10,no,no,yes
2005,188657,15,9,no,no,yes
2005,188658,15,10,no,no,yes
2005,188660,15,10,yes,yes,yes
2005,188662,15,10,no,no,yes
2005,188663,15,10,no,no,yes
2005,188664,15,9,no,no,yes
2005,188666,15,9,no,no,yes
2005,188667,15,9,no,no,yes
2005,188668,15,9,no,yes,yes
2005,188669,15,9,no,no,yes
2005,188670,15,10,no,no,yes
2005,188671,15,9,no,no,yes
2005,188672,15,10,no,no,yes
2005,188674,15,10,yes,yes,yes
2005,188676,15,10,no,no,yes
2005,188677,15,10,no,no,yes
2005,188678,15,10,no,no,yes
2005,188679,15,10,no,no,yes
2005,188680,15,10,no,no,yes
2005,188681,15,10,no,no,yes
2005,188682,15,10,no,no,yes
2005,188683,15,10,no,no,yes
2005,188684,15,10,no,no,yes
2005,188685,15,10,no,no,yes
2005,188686,15,10,yes,yes,yes
2005,188687,15,10,yes,yes,no
2005,188688,15,10,yes,no,yes
2005,188690,15,10,no,no,yes
2005,188691,15,10,no,no,yes
2005,188692,15,9,no,no,yes
2005,188693,15,9,no,no,yes
2005,188694,15,9,no,no,yes
2005,188696,15,9,no,no,yes
2005,188698,15,9,no,no,yes
2005,188699,15,9,no,no,yes
2005,188700,15,10,no,no,yes
2005,188701,15,10,no,no,yes
2005,188702,15,9,no,no,yes
2005,188705,15,9,no,no,yes
2005,188707,15,10,no,no,yes
2005,188708,15,9,no,no,yes
2005,188709,15,9,no,no,yes
2005,188710,15,9,no,no,yes
2005,188711,15,9,no,no,yes
2005,188712,15,9,no,no,yes
2005,188714,15,10,no,no,yes
2005,188715,15,9,no,no,yes
2005,188717,15,10,no,no,yes
2005,188720,15,10,no,no,yes
2005,188722,15,10,no,no,yes
2005,188723,15,9,no,no,yes
2005,188724,15,10,no,no,yes
2005,188726,15,10,no,no,yes
2005,188727,15,10,yes,no,yes
2005,188728,15,9,no,no,yes
2005,188729,15,10,no,no,yes
2005,188730,15,10,no,no,yes
2005,188731,15,9,no,no,yes
2005,188732,15,10,no,no,yes
2005,188733,15,10,no,no,yes
2005,188734,15,9,no,no,yes
2005,188735,15,9,no,no,yes
2005,188736,15,9,no,no,yes
2005,188737,15,10,no,no,yes
2005,188738,15,10,no,no,yes
2005,188739,15,9,yes,yes,no
2005,188740,15,10,no,no,yes
2005,188744,15,9,no,no,yes
2005,188745,15,9,no,no,no
2005,188746,15,10,no,no,yes
2005,188747,15,9,no,no,yes
2005,188748,15,9,no,no,yes
2005,188749,15,9,yes,yes,yes
2005,188750,15,9,yes,yes,no
2005,188751,15,9,yes,no,yes
2005,188752,15,10,yes,no,yes
2005,188754,15,9,no,no,yes
2005,188755,15,10,no,no,yes
2005,188756,15,10,no,no,yes
2005,188757,15,10,no,no,yes
2005,188759,15,10,no,no,yes
2005,188761,15,10,no,no,yes
2005,188762,15,10,no,no,yes
2005,188763,15,10,no,no,yes
2005,188764,15,10,no,no,yes
2005,188767,15,9,yes,yes,yes
2005,188768,15,10,no,no,yes
2005,188769,15,10,no,no,yes
2005,188770,15,9,no,no,yes
2005,188771,15,9,no,no,yes
2005,188772,15,9,no,no,yes
2005,188773,15,9,no,no,yes
2005,188776,15,10,no,no,yes
2005,188777,15,10,no,no,no
2005,188778,15,9,no,no,yes
2005,188779,15,9,no,no,yes
2005,188781,15,9,no,no,yes
2005,188782,15,9,no,no,yes
2005,188784,15,9,no,no,yes
2005,188785,15,10,yes,no,yes
2005,188787,15,9,no,no,yes
2005,188788,15,9,no,no,yes
2005,188789,15,9,no,no,yes
2005,188790,15,9,no,no,yes
2005,188791,15,9,no,no,yes
2005,188792,15,9,no,no,yes
2005,188793,15,10,no,no,yes
2005,188794,15,9,no,no,yes
2005,188795,15,9,no,no,yes
2005,188796,15,9,no,no,yes
2005,188797,15,9,no,no,yes
2005,188798,15,9,no,no,yes
2005,188799,15,9,no,no,yes
2005,188800,15,9,yes,yes,yes
2005,188801,15,9,no,no,yes
2005,188803,15,10,no,no,yes
2005,188804,15,10,no,no,yes
2005,188805,15,10,no,no,yes
2005,188806,15,10,no,no,yes
2005,188807,15,9,no,no,yes
2005,188808,15,9,no,no,yes
2005,188809,15,9,no,no,yes
2005,188810,15,9,yes,no,no
2005,188811,15,9,no,no,yes
2005,188812,15,9,no,no,yes
2005,188813,15,9,no,no,yes
2005,188814,15,10,no,no,yes
2005,188815,15,10,yes,no,yes
2005,188816,15,9,no,no,yes
2005,188817,15,9,no,no,yes
2005,188818,15,10,no,no,yes
2005,188819,15,10,no,no,yes
2005,188820,15,10,no,no,yes
2005,188821,15,9,no,no,yes
2005,188823,15,10,no,no,yes
2005,188824,15,9,yes,yes,yes
2005,188825,15,9,no,no,yes
2005,188826,15,10,no,no,yes
2005,188827,15,9,no,no,yes
2005,188829,15,10,no,no,yes
2005,188830,15,9,no,no,yes
2005,188831,15,9,yes,yes,yes
2005,188832,15,9,no,no,yes
2005,188833,15,9,no,yes,yes
2005,188834,15,9,yes,no,no
2005,188836,15,10,no,no,yes
2005,188837,15,9,no,no,yes
2005,188838,15,9,no,no,yes
2005,188839,15,9,no,no,yes
2005,188840,15,9,yes,yes,no
2005,188841,15,10,yes,no,yes
2005,188842,15,10,no,no,yes
2005,188843,15,9,no,no,yes
2005,188844,15,9,no,no,yes
2005,188845,15,9,no,no,yes
2005,188846,15,10,no,no,yes
2005,188847,15,9,no,no,yes
2005,467105,16,10,no,no,yes
2005,467106,16,11,no,no,yes
2005,467107,16,10,yes,no,yes
2005,467108,16,11,no,no,yes
2005,467109,16,10,no,no,yes
2005,467110,16,10,no,yes,yes
2005,467112,16,10,no,no,yes
2005,467113,16,11,no,no,yes
2005,467114,16,11,no,no,yes
2005,467116,16,10,yes,no,no
2005,467118,16,10,no,yes,yes
2005,467120,16,11,no,no,yes
2005,467121,16,11,no,no,yes
2005,467122,16,10,no,no,yes
2005,467123,16,10,no,yes,yes
2005,467124,16,10,no,no,yes
2005,467125,16,11,no,no,yes
2005,467126,16,10,no,no,yes
2005,467127,16,11,no,no,yes
2005,467129,16,10,no,no,yes
2005,467130,16,11,no,no,yes
2005,467131,16,10,no,no,yes
2005,467132,16,11,no,no,yes
2005,467134,16,11,no,no,yes
2005,467135,16,11,no,yes,no
2005,467137,16,10,no,no,yes
2005,467138,16,11,no,no,yes
2005,467139,16,10,no,no,yes
2005,467140,16,10,no,no,yes
2005,467141,16,11,no,no,yes
2005,467142,16,10,yes,yes,yes
2005,467145,16,10,no,no,yes
